"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
33,"fit","anything","socially","never","graduated_from_masters_program",76,"missing",1,"doesnt_have_kids","straight","has_dogs_and_dislikes_cats","catholicism","sign_missing","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.14815643992162,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"thin","mostly_other","socially","never","working_on_college_university",69,"inc30000",71,"kids_missing","straight","likes_dogs_and_likes_cats","christianity","aquarius","no","single",1,"san_rafael","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"full_figured","mostly_anything","socially","sometimes","ed_missing",68,"missing",2,"kids_missing","straight","likes_cats","atheism","aries","trying_to_quit","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,6.40191719672719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"thin","diet_missing","socially","never","college_university",61,"missing",1,"doesnt_have_kids","straight","pets_missing","religion_missing","taurus","no","single",0,"san_leandro","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,4.66343909411207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,"body_type_missing","diet_missing","socially","sometimes","ed_missing",68,"inc20000",40,"kids_missing","straight","pets_missing","other","pisces","yes","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.21770840684531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,"body_type_missing","diet_missing","rarely","drugs_missing","graduated_from_college_university",68,"missing",2,"kids_missing","straight","likes_dogs_and_has_cats","hinduism","gemini","no","available",1,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.20412493257404,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,"body_type_missing","diet_missing","socially","never","working_on_college_university",67,"missing",229,"kids_missing","straight","likes_cats","other","leo","no","seeing_someone",0,"oakland","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.3030093814735,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,"skinny","diet_missing","rarely","sometimes","working_on_college_university",72,"missing",152,"kids_missing","gay","likes_dogs_and_likes_cats","religion_missing","taurus","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.15851399732932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,"used_up","diet_missing","drinks_missing","never","working_on_college_university",36,"inc20000",2,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.62936325343745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,"athletic","mostly_anything","socially","drugs_missing","graduated_from_masters_program",71,"missing",2,"kids_missing","straight","pets_missing","atheism","sign_missing","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.09589322109753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"athletic","anything","socially","sometimes","working_on_two_year_college",73,"missing",99,"kids_missing","straight","likes_dogs","other","pisces","when_drinking","single",1,"palo_alto","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.24494154633701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"athletic","anything","socially","sometimes","working_on_college_university",72,"missing",27,"kids_missing","straight","likes_dogs_and_dislikes_cats","hinduism","pisces","no","single",1,"berkeley","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.5137092478397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,"average","mostly_anything","very_often","drugs_missing","graduated_from_college_university",74,"missing",1,"kids_missing","straight","pets_missing","other","aquarius","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.24708058458576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,"curvy","strictly_anything","socially","sometimes","graduated_from_college_university",64,"inc40000",2,"doesnt_have_kids_and_doesnt_want_any","bisexual","pets_missing","agnosticism","aquarius","when_drinking","single",0,"walnut_creek","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.86693328446188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"average","diet_missing","socially","never","graduated_from_ph_d_program",69,"missing",14,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","married",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.24208235925696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,"fit","mostly_vegetarian","often","drugs_missing","graduated_from_law_school",72,"missing",3,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","cancer","sometimes","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.07242190053737,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,"athletic","anything","socially","never","graduated_from_college_university",69,"missing",0,"doesnt_have_kids_but_might_want_them","straight","pets_missing","religion_missing","aries","no","single",1,"novato","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.4713630881871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"athletic","mostly_vegetarian","not_at_all","never","graduated_from_college_university",66,"missing",3,"has_a_kid_but_doesnt_want_more","straight","likes_dogs_and_likes_cats","other","scorpio","no","single",0,"berkeley","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.87663846097546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"average","diet_missing","socially","never","graduated_from_masters_program",68,"missing",4,"kids_missing","gay","pets_missing","judaism","gemini","no","single",1,"mountain_view","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.79934339821592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,"fit","mostly_vegetarian","not_at_all","never","graduated_from_masters_program",70,"inc70000",1,"has_a_kid","straight","likes_cats","atheism","leo","no","single",1,"emeryville","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.48218758221742,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,"skinny","strictly_anything","socially","drugs_missing","graduated_from_masters_program",72,"missing",5,"doesnt_have_kids_and_doesnt_want_any","straight","dislikes_cats","atheism","libra","no","single",1,"san_francisco","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.77904864492556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"athletic","mostly_anything","socially","never","graduated_from_college_university",72,"inc60000",1,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.86480400332846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,"curvy","mostly_anything","socially","drugs_missing","working_on_college_university",67,"missing",1,"doesnt_have_kids","straight","likes_dogs","religion_missing","aries","no","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.19146305132693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,"average","diet_missing","socially","never","graduated_from_college_university",69,"missing",7,"kids_missing","straight","likes_dogs","catholicism","cancer","no","single",1,"belmont","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.66669020008009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,"athletic","diet_missing","drinks_missing","never","graduated_from_college_university",64,"missing",333,"kids_missing","straight","has_dogs","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.05789793741186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,"fit","strictly_anything","often","sometimes","graduated_from_college_university",75,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.30586003268401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"fit","mostly_anything","socially","drugs_missing","working_on_college_university",69,"missing",179,"kids_missing","straight","likes_dogs_and_has_cats","other","gemini","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"curvy","diet_missing","often","drugs_missing","ed_missing",67,"missing",131,"kids_missing","straight","likes_dogs_and_dislikes_cats","other","leo","sometimes","seeing_someone",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.32772616646141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"athletic","strictly_anything","socially","drugs_missing","graduated_from_masters_program",72,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","atheism","sign_missing","no","single",1,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.01301211036892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"average","diet_missing","socially","never","graduated_from_college_university",65,"missing",4,"kids_missing","straight","likes_dogs","catholicism","sign_missing","no","single",0,"san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.74758652682932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,"curvy","anything","not_at_all","never","graduated_from_college_university",66,"missing",7,"kids_missing","straight","likes_dogs","catholicism","libra","sometimes","single",0,"oakland","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.0137151560428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"fit","diet_missing","socially","never","working_on_college_university",64,"missing",49,"doesnt_have_kids","gay","likes_dogs_and_likes_cats","religion_missing","pisces","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.71780469502369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"curvy","mostly_anything","socially","never","graduated_from_law_school",63,"missing",14,"has_kids_but_doesnt_want_more","straight","has_dogs","christianity","sagittarius","no","single",0,"novato","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.12249280951439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"fit","diet_missing","socially","never","graduated_from_masters_program",74,"missing",1,"kids_missing","straight","has_cats","other","sign_missing","no","single",1,"hayward","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.11151211649616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,"average","diet_missing","rarely","never","graduated_from_high_school",70,"inc50000",5,"has_a_kid","straight","has_dogs","agnosticism","taurus","no","single",1,"pacifica","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.52734152246805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,"average","diet_missing","socially","never","graduated_from_college_university",60,"missing",66,"kids_missing","straight","likes_dogs","other","sagittarius","no","single",0,"san_mateo","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.78530518253986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"fit","diet_missing","socially","sometimes","graduated_from_college_university",68,"missing",109,"kids_missing","straight","pets_missing","atheism","aquarius","sometimes","single",1,"mountain_view","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.53378883793334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"fit","mostly_anything","drinks_missing","drugs_missing","graduated_from_college_university",72,"missing",2,"kids_missing","straight","likes_dogs_and_likes_cats","catholicism","leo","smokes_missing","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.85476918349913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
29,"curvy","mostly_anything","socially","sometimes","graduated_from_college_university",62,"inc50000",16,"kids_missing","straight","likes_dogs","agnosticism","virgo","no","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.62083222617572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"average","anything","rarely","never","working_on_space_camp",69,"missing",1,"doesnt_have_kids_but_wants_them","straight","has_dogs_and_has_cats","religion_missing","leo","no","single",0,"walnut_creek","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.15383380157884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,"curvy","diet_missing","socially","never","graduated_from_law_school",68,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","atheism","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.26785815906333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"average","strictly_vegan","not_at_all","never","ed_missing",63,"inc80000",95,"doesnt_want_kids","bisexual","has_cats","other","scorpio","no","seeing_someone",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,9.60891512937959,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"average","strictly_anything","socially","never","working_on_college_university",71,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","scorpio","no","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.29301767977278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"fit","anything","socially","never","ed_missing",74,"missing",1,"has_kids","straight","pets_missing","religion_missing","sign_missing","no","single",1,"orinda","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.09340462586877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,"average","mostly_anything","socially","sometimes","working_on_two_year_college",72,"missing",3,"kids_missing","straight","pets_missing","catholicism","taurus","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.43294009273918,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,"average","mostly_anything","often","never","graduated_from_college_university",74,"missing",59,"doesnt_want_kids","straight","pets_missing","agnosticism","capricorn","sometimes","available",1,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.68959926917897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"average","strictly_anything","socially","sometimes","working_on_masters_program",64,"inc20000",3,"kids_missing","bisexual","likes_dogs_and_likes_cats","atheism","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.24351297466548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,"athletic","diet_missing","drinks_missing","often","graduated_from_college_university",79,"missing",167,"doesnt_have_kids","straight","dislikes_dogs_and_dislikes_cats","christianity","aquarius","smokes_missing","single",1,"daly_city","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"a_little_extra","mostly_anything","socially","never","graduated_from_college_university",74,"missing",2,"has_kids","straight","pets_missing","catholicism","virgo","no","single",1,"richmond","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.539027055824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","mostly_anything","rarely","drugs_missing","working_on_college_university",71,"missing",2,"doesnt_have_kids","straight","has_cats","agnosticism","aquarius","no","single",1,"walnut_creek","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.40306109109009,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,"average","diet_missing","socially","sometimes","working_on_college_university",68,"missing",269,"kids_missing","straight","has_cats","atheism","aries","sometimes","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.20042489294496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,"average","diet_missing","socially","never","ed_missing",74,"missing",2,"kids_missing","straight","pets_missing","agnosticism","virgo","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.16317239084664,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"athletic","mostly_vegetarian","socially","drugs_missing","graduated_from_college_university",64,"missing",17,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","religion_missing","taurus","no","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.3261494731551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"average","strictly_anything","rarely","never","graduated_from_high_school",69,"missing",28,"doesnt_have_kids_but_might_want_them","straight","has_dogs_and_has_cats","other","virgo","no","single",1,"burlingame","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.46146817635372,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
