"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","Class","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
27,"curvy","strictly_vegetarian","rarely","drugs_missing","working_on_masters_program",65,"missing",1,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","atheism","aquarius","no","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.6436496153688,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,"fit","vegetarian","socially","drugs_missing","working_on_ph_d_program",63,"missing",4,"kids_missing","straight","likes_dogs_and_likes_cats","judaism","libra","smokes_missing","single",0,"oakland","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.10002716662926,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,"average","mostly_anything","socially","never","graduated_from_masters_program",68,"inc30000",1,"doesnt_have_kids_but_might_want_them","straight","has_dogs_and_likes_cats","christianity","scorpio","no","single",0,"oakland","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.9912539298402,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
21,"a_little_extra","mostly_anything","socially","sometimes","working_on_college_university",70,"missing",291,"kids_missing","straight","has_dogs_and_likes_cats","atheism","aquarius","yes","single",1,"pacifica","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.56786260546388,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
27,"a_little_extra","anything","socially","never","graduated_from_space_camp",64,"missing",4,"doesnt_have_kids","straight","has_dogs","religion_missing","leo","smokes_missing","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.24850407237061,"stem",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"athletic","mostly_vegetarian","rarely","never","graduated_from_ph_d_program",66,"missing",3,"has_a_kid","straight","pets_missing","religion_missing","sign_missing","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.14282740116162,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"fit","strictly_anything","socially","never","graduated_from_college_university",62,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","smokes_missing","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.47389069635227,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"athletic","diet_missing","socially","never","working_on_two_year_college",72,"missing",45,"kids_missing","straight","pets_missing","catholicism","virgo","no","single",1,"san_leandro","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.91373735065968,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"athletic","mostly_anything","socially","never","graduated_from_space_camp",70,"missing",2,"kids_missing","straight","has_dogs_and_likes_cats","christianity","sign_missing","no","single",1,"emeryville","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.91373735065968,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,"fit","diet_missing","socially","never","graduated_from_masters_program",71,"missing",1,"kids_missing","straight","pets_missing","religion_missing","scorpio","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.12125245324454,"other",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,"thin","mostly_anything","socially","drugs_missing","graduated_from_college_university",69,"missing",0,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.13249755166004,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,"athletic","mostly_other","socially","never","graduated_from_masters_program",70,"missing",6,"has_kids","straight","likes_dogs_and_likes_cats","other","taurus","no","single",1,"san_anselmo","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.434847875212,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23,"athletic","mostly_anything","rarely","sometimes","graduated_from_college_university",69,"inc50000",6,"doesnt_have_kids","straight","likes_dogs","christianity","leo","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.50163445788341,"stem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,"average","diet_missing","socially","never","dropped_out_of_space_camp",71,"missing",93,"kids_missing","straight","likes_dogs_and_likes_cats","christianity","sign_missing","trying_to_quit","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.40357646462927,"other",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,"thin","diet_missing","socially","never","graduated_from_masters_program",62,"missing",1,"kids_missing","straight","pets_missing","other","sagittarius","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.00306545878646,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"average","anything","socially","never","graduated_from_college_university",73,"missing",9,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","catholicism","libra","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.15617663748062,"other",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,"average","mostly_anything","socially","never","graduated_from_college_university",75,"inc20000",1,"doesnt_want_kids","gay","pets_missing","other","pisces","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.03790596344718,"other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,"rather_not_say","mostly_vegetarian","socially","never","graduated_from_college_university",65,"missing",13,"kids_missing","straight","likes_dogs_and_likes_cats","buddhism","pisces","no","single",0,"berkeley","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.83241092718792,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,"fit","diet_missing","socially","never","graduated_from_masters_program",68,"missing",2,"kids_missing","straight","likes_dogs","religion_missing","sagittarius","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.66669020008009,"other",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26,"athletic","mostly_anything","socially","never","graduated_from_college_university",72,"missing",1,"kids_missing","gay","pets_missing","religion_missing","pisces","when_drinking","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.91869521902047,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49,"athletic","diet_missing","socially","drugs_missing","graduated_from_college_university",72,"missing",5,"kids_missing","straight","likes_dogs_and_likes_cats","christianity","taurus","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.73892375743946,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"fit","mostly_vegan","socially","drugs_missing","working_on_ph_d_program",69,"missing",2,"doesnt_have_kids","straight","likes_dogs_and_has_cats","agnosticism","sign_missing","no","single",1,"berkeley","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.78862606562503,"other",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,"athletic","mostly_anything","socially","drugs_missing","graduated_from_college_university",71,"inc40000",1,"kids_missing","straight","likes_dogs_and_likes_cats","other","gemini","no","single",1,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.25205395185281,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,"average","mostly_anything","often","never","graduated_from_college_university",69,"missing",5,"kids_missing","gay","likes_dogs","religion_missing","libra","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,5.51342874616498,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"athletic","strictly_anything","socially","never","graduated_from_space_camp",71,"missing",5,"doesnt_want_kids","straight","likes_dogs_and_likes_cats","atheism","aquarius","no","single",1,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.86018505747217,"stem",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"a_little_extra","strictly_anything","socially","never","working_on_college_university",60,"missing",11,"kids_missing","straight","likes_dogs_and_has_cats","agnosticism","leo","sometimes","single",0,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,9.13658618338752,"other",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"fit","diet_missing","socially","sometimes","graduated_from_college_university",67,"missing",3,"kids_missing","straight","has_dogs","other","virgo","smokes_missing","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.47079377419506,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,"athletic","diet_missing","drinks_missing","never","graduated_from_masters_program",71,"missing",7,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"average","anything","socially","never","two_year_college",74,"inc70000",2,"doesnt_have_kids_but_wants_them","straight","has_dogs","other","taurus","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.63463335786169,"stem",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"full_figured","diet_missing","socially","never","graduated_from_college_university",66,"missing",1,"doesnt_have_kids_but_might_want_them","straight","pets_missing","catholicism","aries","no","single",0,"redwood_city","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.54486106865846,"other",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,"average","strictly_anything","socially","drugs_missing","graduated_from_college_university",62,"missing",46,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","agnosticism","gemini","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.11146733950268,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"fit","mostly_anything","often","drugs_missing","graduated_from_college_university",65,"missing",13,"kids_missing","straight","pets_missing","religion_missing","capricorn","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.14598446771439,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"fit","mostly_vegetarian","socially","never","graduated_from_college_university",67,"missing",5,"doesnt_want_kids","straight","likes_dogs_and_has_cats","agnosticism","pisces","no","seeing_someone",1,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.98344006300654,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
49,"athletic","diet_missing","socially","never","graduated_from_college_university",71,"missing",28,"kids_missing","gay","likes_dogs_and_has_cats","judaism","sign_missing","no","single",1,"palo_alto","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.66185474054531,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"athletic","diet_missing","socially","drugs_missing","graduated_from_masters_program",67,"inc70000",4,"kids_missing","straight","likes_dogs","buddhism","sign_missing","no","single",1,"berkeley","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.12177741916107,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,"athletic","diet_missing","drinks_missing","never","working_on_college_university",68,"inc20000",8,"kids_missing","straight","pets_missing","religion_missing","virgo","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.29165620917446,"other",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,"average","diet_missing","socially","never","graduated_from_two_year_college",71,"inc80000",0,"kids_missing","straight","likes_dogs_and_dislikes_cats","other","aquarius","no","single",1,"palo_alto","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.12681372072611,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,"body_type_missing","diet_missing","socially","drugs_missing","graduated_from_college_university",66,"missing",1,"kids_missing","bisexual","likes_dogs_and_likes_cats","catholicism","sign_missing","no","available",1,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.07246736935477,"stem",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"fit","mostly_anything","not_at_all","never","dropped_out_of_college_university",72,"missing",2,"doesnt_want_kids","straight","has_dogs","agnosticism","pisces","no","single",1,"oakland","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.01268092970684,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","anything","socially","never","graduated_from_college_university",68,"missing",19,"doesnt_have_kids","bisexual","likes_dogs_and_likes_cats","religion_missing","virgo","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.70711026474888,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,"curvy","mostly_vegan","often","never","working_on_space_camp",67,"inc20000",8,"doesnt_have_kids_and_doesnt_want_any","straight","likes_dogs_and_dislikes_cats","agnosticism","pisces","when_drinking","single",0,"berkeley","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.63288550539513,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,"a_little_extra","diet_missing","often","never","graduated_from_space_camp",71,"inc30000",14,"kids_missing","straight","pets_missing","christianity","aquarius","trying_to_quit","single",1,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.87729607149743,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"fit","mostly_anything","socially","never","two_year_college",70,"missing",1,"kids_missing","straight","likes_dogs_and_has_cats","agnosticism","sagittarius","no","single",1,"pacifica","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.18451375303372,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"average","mostly_vegetarian","socially","never","graduated_from_two_year_college",65,"inc70000",241,"has_a_kid","straight","has_dogs","christianity","aries","no","single",0,"berkeley","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.10379671298179,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,"fit","vegetarian","socially","never","graduated_from_college_university",65,"inc1000000",17,"kids_missing","straight","has_cats","agnosticism","leo","no","single",0,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.20563517641036,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,"athletic","strictly_other","socially","drugs_missing","graduated_from_college_university",74,"missing",2,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","sagittarius","no","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.59739632021279,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"athletic","diet_missing","rarely","never","graduated_from_masters_program",72,"missing",223,"kids_missing","gay","pets_missing","religion_missing","cancer","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.2991214627108,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,"athletic","mostly_other","socially","drugs_missing","dropped_out_of_college_university",71,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","virgo","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.27862894232068,"stem",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"athletic","mostly_anything","socially","never","graduated_from_masters_program",69,"missing",94,"kids_missing","straight","likes_dogs_and_dislikes_cats","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.92153563213355,"other",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"thin","mostly_anything","socially","drugs_missing","working_on_college_university",71,"missing",300,"kids_missing","gay","likes_dogs_and_likes_cats","christianity","aquarius","no","single",1,"san_francisco","but_not_too_serious_about_it","and_it_matters_a_lot",0,0,0,0,0,0,0,0,0,6.48920493132532,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,"average","strictly_anything","socially","never","graduated_from_med_school",73,"missing",287,"kids_missing","straight","likes_dogs","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.66988092298052,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"thin","mostly_anything","often","drugs_missing","dropped_out_of_college_university",73,"missing",1,"doesnt_have_kids_and_doesnt_want_any","straight","likes_dogs_and_likes_cats","atheism","scorpio","no","single",1,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.28349412616251,"stem",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"average","diet_missing","socially","never","graduated_from_college_university",75,"inc100000",5,"doesnt_have_kids","straight","pets_missing","catholicism","gemini","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.43793351043061,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
